store_ID,nb_customers_on_day,open,promotion,sales
528,816,1,0,8316.745
87,0,0,0,0.0
894,826,1,0,5968.879333333333
561,705,1,1,7665.2503333333325
454,746,1,1,6347.126666666667
338,603,1,0,6475.513809523811
129,0,0,0,0.0
862,1202,1,0,8066.45
195,1354,1,1,11128.537210317461
315,239,1,0,2045.5883333333334
31,607,1,0,5446.046666666667
1076,564,1,0,3898.366666666667
14,0,0,0,0.0
184,471,1,0,4721.69
931,293,1,0,2970.6826666666666
10,449,1,0,4247.862
169,0,0,0,0.0
984,818,1,1,7663.730571428573
686,834,1,1,6528.186000000001
139,475,1,0,5535.715
148,1019,1,1,11900.946666666667
346,0,0,1,0.0
553,579,1,0,5880.253
696,0,0,0,0.0
728,420,1,0,4443.856666666667
661,533,1,0,6088.613000000001
1022,738,1,0,5902.667333333334
1050,683,1,1,10816.822166666669
155,591,1,1,6504.473333333332
925,1200,1,1,7307.736666666667
26,0,0,0,0.0
678,729,1,0,5623.941666666667
309,678,1,1,8007.1
291,0,0,0,0.0
424,0,0,0,0.0
609,518,1,0,4492.320285714286
1008,771,1,0,5413.49
916,675,1,0,5972.6495
240,416,1,0,3959.8418333333325
47,898,1,0,7076.119000000001
587,732,1,0,10242.213333333333
649,0,0,0,0.0
362,1683,1,1,15351.25
869,0,0,0,0.0
203,1026,1,1,8849.896738095236
176,0,0,0,0.0
768,1293,1,1,12082.9
767,551,1,0,5244.181238095239
823,411,1,0,4007.7199047619047
1046,738,1,1,9770.584166666667
672,1539,1,1,10523.851499999999
267,0,0,0,0.0
1102,659,1,1,6907.92
130,596,1,1,5470.445444444445
690,886,1,1,6442.889499999999
745,826,1,1,9876.626333333332
338,571,1,0,6057.64
710,351,1,0,3960.22
217,669,1,1,4822.926285714287
349,823,1,1,8426.811666666666
595,1682,1,0,13762.62142857143
828,0,0,0,0.0
460,334,1,0,3275.9633412698417
151,0,0,0,0.0
847,1427,1,0,10811.12
1047,0,0,0,0.0
278,539,1,0,4958.2705
39,0,0,0,0.0
602,622,1,1,6379.125071428572
643,0,0,0,0.0
167,1282,1,1,12023.230000000003
833,542,1,0,5807.605833333334
858,393,1,1,4384.673666666667
408,395,1,0,3473.003136724386
686,240,1,0,2248.6213333333335
83,275,1,0,2892.8716060606057
857,1005,1,1,8791.249333333333
1094,391,1,1,5126.523999999999
219,244,1,0,1854.2615714285714
515,643,1,1,7902.31
356,0,0,0,0.0
789,460,1,1,3307.8714206349196
1001,480,1,0,3789.8216666666667
38,562,1,0,6022.44
1076,476,1,0,2878.205833333334
335,2678,1,0,12002.813333333335
499,0,0,0,0.0
394,700,1,0,8672.76
772,361,1,0,2545.16
743,0,0,0,0.0
64,723,1,0,8745.753333333334
794,473,1,1,2541.89
991,569,1,0,5910.041428571429
655,500,1,0,5533.606666666667
37,818,1,0,6780.67
821,699,1,0,5218.245
271,312,1,0,2825.9959999999996
976,547,1,0,4632.472444444445
519,0,0,0,0.0
693,902,1,0,8848.206666666667
959,807,1,1,8015.387130952383
940,608,1,0,5944.088928571428
378,1013,1,1,7187.025071428572
342,803,1,0,10007.5725
1001,443,1,0,3903.245
526,1384,1,0,8769.305
219,0,0,0,0.0
989,0,0,0,0.0
217,617,1,0,4074.191333333333
771,807,1,1,8929.935
1110,591,1,1,5295.1
200,1005,1,0,7727.8475
504,1102,1,0,8385.411666666667
202,539,1,0,6093.11
268,717,1,1,6264.243166666666
529,0,0,0,0.0
580,2193,1,1,15329.78
194,416,1,0,4622.086464285714
253,465,1,1,4294.341666666666
151,646,1,0,6061.878999999999
954,771,1,0,5017.43
119,658,1,1,5892.497333333334
764,207,1,0,2016.1103333333335
577,607,1,0,4526.178428571428
481,532,1,0,5696.28
433,233,1,0,1670.7208333333335
291,0,0,0,0.0
941,543,1,0,4563.246666666667
57,1311,1,1,16130.81
1020,1022,1,0,8468.681
96,0,0,0,0.0
110,0,0,0,0.0
125,2267,1,1,19590.01
1077,514,1,1,4825.293833333334
44,0,0,0,0.0
880,933,1,1,9023.325
27,1018,1,1,10003.14
863,649,1,0,5247.55
268,746,1,1,6603.057333333334
910,501,1,0,4292.778214285714
707,579,1,0,5525.45625
218,789,1,1,5777.52
726,1546,1,1,17932.926666666666
1066,909,1,0,7766.574428571426
151,703,1,1,7748.591666666666
696,957,1,0,7702.58
203,769,1,0,5566.219047619047
881,603,1,1,4237.6975
728,0,0,0,0.0
567,0,0,0,0.0
899,486,1,0,4072.8459999999995
493,0,0,0,0.0
616,582,1,0,5723.395
523,1326,1,0,10812.37
267,1073,1,1,10080.6775
591,469,1,0,4603.925738095237
163,709,1,0,5497.058857142858
887,607,1,1,7366.283333333333
93,566,1,0,4490.860166666666
574,673,1,0,8350.719000000001
219,375,1,0,2584.6541666666667
678,850,1,0,6800.131666666666
437,773,1,1,9171.22
373,285,1,0,3825.44
1042,489,1,0,3581.8962976190483
262,3219,1,0,18671.9275
317,623,1,1,6527.924976190477
608,0,0,0,0.0
102,1166,1,1,8384.257916666666
789,0,0,0,0.0
929,625,1,0,4721.488476190476
83,309,1,0,3323.5733333333337
542,457,1,0,5216.705
940,721,1,0,6526.742071428572
964,1171,1,0,7608.611166666666
1005,0,0,0,0.0
195,1552,1,1,13643.31
198,243,1,0,1683.2355000000002
712,583,1,1,6744.05
807,1108,1,1,11925.7565
610,497,1,1,4100.498095238096
96,582,1,1,5841.503000000001
1044,0,0,0,0.0
632,993,1,1,8272.122952380952
792,1039,1,1,12755.983333333332
76,798,1,0,6892.82
472,0,0,0,0.0
1012,519,1,1,6481.229166666666
61,0,0,0,0.0
723,686,1,1,8691.656369047618
408,400,1,1,4395.983333333334
1060,0,0,0,0.0
1011,866,1,1,7383.750738095238
22,511,1,0,4029.063428571429
662,663,1,0,6275.579833333334
775,569,1,1,8095.03277777778
860,605,1,0,4258.440666666667
717,650,1,1,7115.9185
1012,451,1,0,5100.475
995,735,1,0,8224.043785714288
516,742,1,0,5306.270190476191
234,1184,1,1,15105.42
179,0,0,0,0.0
855,618,1,1,5940.271
605,475,1,0,6446.82
447,757,1,1,6974.395333333332
548,389,1,0,4529.752476190476
1004,331,1,0,3413.715
146,639,1,0,6464.983500000001
34,0,0,0,0.0
379,378,1,0,2870.853333333334
1023,603,1,1,6319.91
172,978,1,1,8600.604761904762
307,292,1,0,2254.4836666666665
763,0,0,1,0.0
279,389,1,0,4064.095
351,518,1,1,6636.127214285716
814,507,1,0,5838.306833333333
605,638,1,1,9659.666833333333
862,1179,1,0,8912.86
125,1922,1,1,16126.82
1085,836,1,1,8418.2775
499,576,1,0,3626.8743333333337
612,566,1,0,6755.926333333334
1024,0,0,0,0.0
814,662,1,0,7296.390000000001
669,374,1,0,4128.563333333333
396,1413,1,1,13150.853333333334
299,190,1,0,1793.3066666666666
70,677,1,0,6187.4449047619055
1054,668,1,0,6124.81
372,650,1,1,7667.092333333333
225,373,1,0,3458.8075
241,582,1,1,5787.336666666666
1049,609,1,0,3416.2566666666667
855,613,1,0,4994.134166666667
656,347,1,1,3303.017999999999
227,530,1,1,5392.2
488,303,1,0,2608.0860952380945
345,0,0,0,0.0
317,573,1,1,5543.562166666667
345,320,1,0,2937.6675
79,0,0,0,0.0
406,480,1,0,5931.409999999999
647,0,0,0,0.0
87,772,1,1,6305.3166666666675
153,595,1,0,5890.588119047619
502,0,0,0,0.0
395,769,1,1,6902.870666666666
144,856,1,0,7014.76
1053,699,1,0,6078.9476904761905
900,534,1,0,5361.5428571428565
1014,1188,1,0,9770.223999999998
992,705,1,0,5155.9175
120,544,1,0,5709.344214285713
1079,978,1,1,13440.52
290,446,1,0,4223.516666666666
809,683,1,0,7112.642285714286
589,529,1,1,5400.696666666668
636,0,0,0,0.0
689,728,1,0,6593.180333333334
328,493,1,0,4055.4373333333333
419,1290,1,0,11049.768666666667
2,539,1,1,4722.0115000000005
697,925,1,0,8783.874
855,586,1,0,4880.981808802309
1069,386,1,0,3244.048
601,397,1,1,5050.951083333334
454,0,0,1,0.0
175,0,0,0,0.0
426,871,1,1,7775.4
296,806,1,0,6704.88
956,605,1,1,4495.472
691,675,1,1,9231.0325
867,320,1,0,3396.140833333334
35,1018,1,1,13786.886666666665
257,672,1,1,6066.660333333333
352,575,1,1,6258.987666666666
971,0,0,0,0.0
592,0,0,0,0.0
43,657,1,1,7450.334
165,0,0,0,0.0
557,587,1,0,3163.0716666666667
502,0,0,0,0.0
96,530,1,0,4250.630666666667
922,722,1,1,7600.726
842,1272,1,0,21556.76583333333
260,887,1,0,6207.331115079365
79,421,1,0,3752.2465476190473
370,689,1,0,7503.840999999999
988,564,1,0,3465.978333333334
929,680,1,1,5677.634285714286
139,0,0,0,0.0
240,0,0,0,0.0
277,539,1,1,6362.868428571429
568,442,1,0,5242.25
751,544,1,0,3610.9630357142864
116,757,1,0,7018.75
211,1116,1,0,9110.09
42,837,1,0,6899.93
718,0,0,0,0.0
269,1070,1,0,7720.334
184,0,0,1,0.0
393,0,0,0,0.0
942,0,0,0,0.0
477,432,1,0,5609.623321428571
162,457,1,0,5695.472333333333
269,1511,1,1,12843.927999999998
57,1004,1,0,9966.36
890,342,1,0,3706.83
88,702,1,1,7176.753166666667
294,648,1,0,4297.895
964,0,0,0,0.0
1073,0,0,0,0.0
162,630,1,0,8290.96
861,460,1,0,3229.6866666666665
15,626,1,0,5684.508000000001
463,866,1,1,6393.073333333333
453,1336,1,1,12114.51
425,530,1,1,4189.641666666666
25,1871,1,1,13899.355
29,915,1,1,12119.87
259,2677,1,0,12436.05
918,603,1,0,5028.63
565,662,1,0,5096.778333333333
321,479,1,0,4351.619500000001
273,0,0,0,0.0
758,615,1,0,3887.8669999999997
521,421,1,1,5477.22
337,277,1,0,2973.5
57,864,1,0,8418.6
213,524,1,0,5688.190952380953
531,631,1,1,5167.543833333333
464,1106,1,0,8277.454
479,1145,1,0,8886.997000000001
871,539,1,1,7752.350833333335
586,1869,1,0,10746.69
589,571,1,1,5498.763582251085
713,1338,1,0,10759.16
555,308,1,0,2895.2226666666666
573,268,1,0,2703.1729999999993
200,870,1,0,6355.117309523813
107,0,0,0,0.0
785,538,1,1,6214.35
665,1236,1,0,7005.62
397,524,1,0,3838.971666666667
1046,808,1,1,11045.749583333334
539,1359,1,1,14008.66
186,458,1,1,4665.833333333334
888,664,1,1,7448.404476190476
551,1173,1,0,9695.36711111111
143,702,1,1,7965.236142857142
874,595,1,1,5581.95
956,0,0,0,0.0
157,1045,1,1,10440.857142857143
511,0,0,0,0.0
1015,489,1,0,5757.19
987,0,0,0,0.0
398,0,0,0,0.0
301,423,1,0,3926.116666666667
237,551,1,0,3966.2616666666668
842,1327,1,1,21527.436666666665
921,1282,1,1,11679.01
1048,0,0,0,0.0
330,485,1,1,4818.440833333335
716,354,1,0,4120.0825
59,537,1,0,4791.026666666668
1052,836,1,0,7665.8025
332,0,0,0,0.0
1102,796,1,1,7846.820833333334
558,0,0,0,0.0
307,0,0,0,0.0
937,593,1,1,8237.449166666665
1076,866,1,1,6588.19
576,0,0,0,0.0
257,624,1,0,4903.973952380952
637,587,1,0,6776.197380952383
566,0,0,0,0.0
239,542,1,0,5600.63
834,550,1,0,4653.13
1018,0,0,0,0.0
466,0,0,0,0.0
769,3334,1,0,11212.65
601,0,0,0,0.0
84,1783,1,1,17847.37
180,737,1,0,5595.870190476191
15,705,1,0,6584.006666666666
350,402,1,0,4805.78375
1010,0,0,0,0.0
250,721,1,1,10059.63
861,554,1,0,3590.9566666666665
757,630,1,1,7267.971333333333
766,523,1,1,6170.5455
236,0,0,0,0.0
553,895,1,0,9286.503333333334
50,358,1,1,4576.843212121213
497,1050,1,1,8756.53
306,0,0,0,0.0
505,687,1,1,6288.645833333334
246,1193,1,1,10410.646999999999
300,0,0,0,0.0
653,0,0,0,0.0
551,0,0,0,0.0
121,533,1,0,4355.767076839827
714,223,1,0,2886.756666666666
17,1113,1,1,10043.26
305,679,1,1,7969.04
136,700,1,1,10457.829999999998
798,977,1,0,7300.05
1099,1287,1,0,8667.93
405,416,1,0,3320.156987734487
985,653,1,1,6981.4
482,0,0,0,0.0
158,586,1,0,8818.55
778,747,1,0,5241.412071428571
702,305,1,0,3465.987523809524
1002,673,1,0,5527.0775
154,637,1,0,6797.37723809524
887,567,1,0,6181.633333333334
267,864,1,0,6481.435
824,0,0,0,0.0
452,0,0,0,0.0
23,593,1,1,7253.003
71,763,1,1,10321.5525
705,532,1,0,4441.811333333333
691,592,1,1,8820.375
462,0,0,0,0.0
946,0,0,0,0.0
705,0,0,0,0.0
241,716,1,1,6947.167285714287
887,589,1,1,7372.439666666667
425,456,1,1,3474.728396825397
837,473,1,0,3487.83
856,988,1,0,7221.06
225,657,1,1,5987.92
1112,722,1,0,7590.06735714286
722,1310,1,0,7120.94
548,437,1,1,6106.469880952381
237,664,1,0,5204.38
612,373,1,1,6208.468333333332
344,928,1,0,5790.942404761905
625,607,1,0,5505.509166666667
150,770,1,1,8327.430333333334
308,528,1,0,4456.733869047619
1102,638,1,0,5806.253833333333
823,471,1,0,4318.39
930,0,0,0,0.0
981,626,1,0,5694.935960317458
965,974,1,1,9475.924571428572
995,638,1,0,6748.384285714286
146,0,0,0,0.0
667,780,1,0,7913.323714285714
387,0,0,0,0.0
335,1520,1,0,8155.32
530,1348,1,0,7809.74
517,555,1,0,4165.865
840,898,1,0,5462.12
738,619,1,0,6841.6685
444,1984,1,0,15864.86
777,0,0,0,0.0
78,432,1,0,2723.6282987012987
71,804,1,1,11357.950333333332
863,780,1,0,6219.150333333335
1034,791,1,1,6880.855714285714
662,673,1,0,6626.814666666664
150,0,0,0,0.0
990,791,1,1,10199.83
138,841,1,1,8871.284
214,619,1,0,7879.7
1085,577,1,0,5723.25
1055,0,0,0,0.0
1055,870,1,0,6379.200190476192
962,748,1,0,5615.573333333333
343,788,1,1,9258.86
347,403,1,1,5293.996317099568
807,985,1,0,10015.863833333335
752,263,1,0,2878.7625000000007
327,741,1,0,5562.576666666668
212,442,1,0,4407.867047619048
141,1270,1,0,9822.07
836,903,1,1,7713.481785714286
359,499,1,0,5242.3758333333335
858,0,0,0,0.0
459,1092,1,0,8106.485833333334
747,619,1,0,7151.41
36,0,0,0,0.0
971,1040,1,0,7952.06
551,819,1,0,5026.34
127,657,1,1,5177.47
85,1022,1,1,7808.510166666667
24,0,0,1,0.0
385,0,0,0,0.0
447,570,1,0,4464.015460317461
755,837,1,0,8870.031666666666
545,0,0,0,0.0
918,502,1,0,4274.0425
169,719,1,1,7505.63
849,1071,1,1,10530.6575
814,753,1,1,9645.718642857144
1,479,1,0,3895.978761904762
824,608,1,1,4994.065
596,639,1,0,3761.985
123,1125,1,1,10469.59
317,434,1,0,3670.95
717,513,1,1,5464.04
395,325,1,0,2453.9692857142854
259,2566,1,1,13036.65
261,854,1,0,9451.193166666668
740,405,1,0,5212.182666666666
81,484,1,1,6009.051666666667
481,455,1,0,4579.906166666667
695,529,1,1,5982.913285714286
433,437,1,0,3826.193333333333
699,1009,1,1,8499.17
379,503,1,1,4445.028571428571
569,641,1,0,4415.788333333333
1058,797,1,1,8846.984
613,949,1,1,6875.136499999999
395,539,1,0,3602.216333333333
494,909,1,0,6206.4
732,492,1,0,4132.82
70,722,1,1,7237.7246904761905
787,2337,1,0,18865.17
153,651,1,0,6443.64
14,0,0,0,0.0
546,1668,1,1,14138.06
534,566,1,1,7834.2
604,0,0,0,0.0
946,725,1,1,7106.2
360,844,1,0,7451.987583333332
520,0,0,0,0.0
495,289,1,0,3224.56
726,0,0,0,0.0
31,567,1,1,5743.682
872,738,1,0,7603.773392857143
477,460,1,0,6201.613333333333
300,0,0,0,0.0
792,0,0,0,0.0
230,863,1,0,6445.4850000000015
682,1551,1,0,8797.25
35,0,0,0,0.0
98,511,1,1,6150.089166666667
263,275,1,1,3015.8176666666673
49,0,0,0,0.0
253,0,0,0,0.0
295,621,1,0,4699.430714285714
1059,972,1,0,6362.667171356422
608,778,1,0,7154.57
553,574,1,1,6806.878666666667
928,665,1,0,6750.343500000001
155,700,1,1,7682.868285714287
764,0,0,0,0.0
535,532,1,0,4789.633333333333
79,556,1,1,5359.073333333334
561,645,1,1,6760.357
88,641,1,1,6458.285464285714
28,507,1,0,4264.660583333333
830,0,0,0,0.0
778,989,1,1,8148.47
975,0,0,0,0.0
65,421,1,0,3974.5786309523805
635,560,1,0,5166.83
734,342,1,0,3601.84
856,812,1,0,5585.890833333333
597,674,1,0,4444.76819047619
1114,2841,1,0,17013.49
900,653,1,1,6968.382583333336
1104,383,1,0,4032.8877857142857
981,887,1,1,9431.845
23,555,1,1,7450.071428571428
734,790,1,1,9163.135
833,583,1,0,6227.05
746,470,1,0,5148.999139610388
733,3238,1,0,14334.654833333334
67,792,1,1,8003.196666666668
799,916,1,1,9926.734
1058,623,1,0,5711.633333333334
38,405,1,0,4263.6386886169375
768,1181,1,0,10675.303333333335
858,303,1,0,3648.1365714285716
488,383,1,0,3145.829468253968
274,760,1,0,2862.4516666666664
730,794,1,0,5705.901238095239
273,1001,1,1,11989.75
325,596,1,0,4946.162380952381
899,225,1,0,1999.2860000000003
969,1024,1,1,8749.79875
399,506,1,0,4555.833623015872
1031,0,0,1,0.0
576,825,1,0,5287.4
190,658,1,0,6612.33
958,434,1,0,3185.477666666667
375,881,1,1,11354.63
831,1839,1,1,15654.72
759,871,1,1,7824.9688333333315
165,535,1,0,4303.76
82,0,0,0,0.0
712,521,1,1,6322.136666666667
881,744,1,1,5398.756666666665
82,836,1,0,7964.192166666666
871,618,1,0,7899.493333333333
1010,539,1,0,5364.08
520,475,1,1,4579.7345000000005
348,802,1,1,10011.3395
82,823,1,0,8289.409
399,512,1,0,4636.357000000001
104,1505,1,0,11674.91
705,882,1,0,6535.464
1084,770,1,1,6273.835
862,528,1,0,3428.05
946,487,1,0,3257.845476190476
80,490,1,0,5730.441571428571
146,748,1,1,8982.647857142856
425,456,1,0,2809.9316666666664
962,737,1,0,5338.258523809525
809,0,0,0,0.0
449,1262,1,0,8282.46
739,508,1,0,5953.5
831,2303,1,1,18060.55
427,807,1,1,8450.416
295,504,1,0,3602.979166666667
11,1123,1,0,7009.68
290,803,1,1,8838.05
715,237,1,0,2148.886261904762
85,934,1,1,6987.039333333331
1014,1182,1,0,9935.825857142856
998,504,1,0,4103.8815
698,0,0,0,0.0
729,1281,1,1,12848.174904761903
814,961,1,1,13445.405
515,847,1,0,9998.0335
1062,566,1,0,5481.814
254,161,1,0,1640.5966666666668
858,0,0,0,0.0
97,0,0,0,0.0
1008,0,0,0,0.0
17,652,1,0,4939.3575
999,0,0,0,0.0
482,612,1,0,4751.178333333333
1037,855,1,1,7088.15
877,0,0,0,0.0
29,0,0,0,0.0
861,407,1,1,4308.358666666666
605,656,1,1,9616.121333333333
217,0,0,0,0.0
633,653,1,0,8282.55
885,692,1,0,5231.3758333333335
652,752,1,1,8185.8725
55,0,0,0,0.0
404,236,1,0,2482.89
545,738,1,0,7422.194333333334
678,0,0,0,0.0
418,0,0,0,0.0
389,0,0,0,0.0
1002,584,1,0,4120.935
629,690,1,0,7571.398999999999
167,1020,1,1,8969.700952380952
262,3394,1,0,18586.72
131,468,1,0,4814.68
480,601,1,0,4491.142999999999
143,0,0,0,0.0
359,538,1,1,6261.353333333333
722,1727,1,1,10866.76
408,511,1,0,4429.099833333334
359,594,1,0,6247.0683333333345
449,0,0,0,0.0
98,340,1,0,2890.539166666667
1104,411,1,0,4611.6826666666675
352,618,1,0,6584.541
427,889,1,1,9740.935
8,560,1,0,4209.790261904763
90,961,1,0,7019.4141666666665
682,2088,1,0,12041.115
932,855,1,0,8121.42
1011,869,1,1,7463.13830952381
741,822,1,0,6167.3775
189,780,1,0,7402.8893333333335
821,1261,1,1,12061.81
357,1053,1,1,8228.12
961,655,1,1,6299.172571428572
24,790,1,0,7832.0035
903,793,1,0,11078.775
84,1275,1,0,10689.04
848,657,1,0,5341.413238095239
682,2278,1,1,16490.33
1099,645,1,0,4275.5625
1074,0,0,0,0.0
833,0,0,0,0.0
399,683,1,1,7354.91
465,465,1,0,5376.580857142857
50,0,0,0,0.0
125,1906,1,1,15939.11
632,0,0,1,0.0
981,673,1,0,5775.32
113,702,1,1,7735.02
693,472,1,1,6873.56
796,405,1,0,4549.243833333333
425,385,1,0,3106.3623333333326
78,686,1,1,6351.79
648,615,1,1,7026.868
355,955,1,0,7388.727
554,521,1,1,4336.68
696,807,1,0,5975.605714285714
20,1052,1,1,10251.854166666668
121,609,1,1,5452.715
194,0,0,0,0.0
172,755,1,0,5690.808666666667
107,997,1,1,8496.926666666666
271,904,1,0,8120.736666666667
344,1080,1,0,7631.957833333333
188,0,0,0,0.0
810,470,1,0,5493.892833333333
626,690,1,0,7150.304333333333
1091,619,1,1,8094.49
522,891,1,1,11815.29
691,747,1,1,10916.195833333335
80,662,1,0,8239.4495
586,1807,1,0,10873.845999999998
774,0,0,0,0.0
3,491,1,0,4357.144833333334
490,1039,1,1,7816.3983333333335
190,764,1,1,8473.95
858,431,1,1,4842.643607142858
1081,0,0,0,0.0
76,961,1,1,10442.729
221,614,1,1,6585.837333333334
135,0,0,0,0.0
661,576,1,1,6928.324285714285
324,0,0,0,0.0
819,557,1,1,6403.423488095236
611,480,1,1,5809.932444444445
98,533,1,0,5455.464428571428
904,422,1,0,4561.695
816,527,1,0,3460.5991666666664
596,0,0,1,0.0
380,1161,1,0,10498.681
198,367,1,1,3838.2703333333334
268,582,1,0,4292.6475
853,984,1,0,7720.873619047618
537,0,0,0,0.0
769,2409,1,0,9067.68
369,0,0,0,0.0
170,453,1,0,3902.9254801587285
647,710,1,1,6339.3735
925,1456,1,0,7301.264333333333
997,442,1,1,5648.88825
857,800,1,0,6189.0053055555545
727,431,1,0,3859.140964285714
460,460,1,1,5515.076735569987
1096,893,1,0,6920.91
735,0,0,0,0.0
489,0,0,0,0.0
642,447,1,0,3203.793333333333
698,2037,1,0,16805.27
212,405,1,0,3731.173
1032,453,1,0,4234.056833333333
394,828,1,1,11302.42
485,499,1,0,5348.989642857143
414,476,1,0,6298.763333333335
415,369,1,0,3890.0558333333333
704,1073,1,0,9878.915
780,851,1,1,6946.819285714285
538,340,1,0,2209.12
1000,678,1,0,7636.692857142857
790,0,0,0,0.0
616,0,0,0,0.0
477,448,1,1,6881.751
317,461,1,0,3959.017999999999
55,352,1,0,2692.1540000000005
143,635,1,1,7031.11
515,591,1,0,6663.3
881,0,0,0,0.0
663,0,0,0,0.0
743,457,1,1,4179.356333333333
1005,704,1,0,4614.605
146,0,0,0,0.0
11,1061,1,0,7167.08
979,891,1,1,10881.710428571429
533,786,1,1,9314.63
282,487,1,0,3390.35
132,475,1,0,4482.5216666666665
557,882,1,1,6400.671666666666
751,713,1,1,6022.001285714286
1022,962,1,1,9837.442547619048
1080,0,0,0,0.0
588,453,1,0,4070.52
962,701,1,0,4487.595
587,869,1,1,12660.545
91,736,1,0,6358.75
1034,675,1,1,6257.0183333333325
487,693,1,1,7866.9383333333335
784,635,1,0,5449.1066666666675
447,744,1,1,6743.218690476192
173,766,1,0,5791.655333333333
506,745,1,0,6268.711785714287
336,0,0,0,0.0
778,647,1,0,4571.027
656,385,1,0,3051.5741666666663
675,496,1,0,4432.384
439,843,1,0,6886.295904761904
599,889,1,1,10275.884273809523
31,592,1,0,5303.424166666665
725,636,1,1,6224.38
209,941,1,0,8604.881333333333
16,1057,1,1,10441.55
190,782,1,1,8745.0
163,1239,1,0,10357.93
653,395,1,1,3450.6989999999996
217,619,1,0,4221.996
518,544,1,1,7141.280777777778
84,1270,1,0,10309.84
93,342,1,0,3305.2870000000003
634,0,0,0,0.0
135,582,1,0,6296.126142857143
180,906,1,0,7560.111428571429
139,537,1,1,7379.2125
878,732,1,0,7262.764499999999
559,746,1,1,6592.465
836,540,1,0,3865.743904761904
1104,438,1,1,5953.57
645,1214,1,0,8852.046666666667
270,1062,1,0,8154.546666666666
4,1557,1,0,11974.239166666668
850,804,1,1,7757.534666666666
1041,615,1,0,5859.788063492064
840,1040,1,1,7055.56
661,466,1,0,4985.154642857143
1052,551,1,0,4694.223333333333
556,649,1,0,5325.77
524,881,1,0,7494.15238095238
1061,612,1,0,7676.63
375,787,1,1,10180.165166666668
559,725,1,0,4954.432
777,396,1,1,5064.11980952381
530,609,1,1,4292.783809523809
170,594,1,1,5574.2541666666675
1091,1209,1,0,12373.634761904763
931,397,1,0,3115.5765
808,677,1,1,8707.017904761904
646,919,1,0,6821.516666666667
1001,652,1,1,5810.514333333333
735,563,1,1,5590.996666666668
696,1041,1,1,8934.922630952384
90,1218,1,0,8802.59
656,485,1,1,4625.5
676,1120,1,0,4694.21
672,1379,1,1,8734.62
382,794,1,1,10820.41
1037,829,1,1,7042.525
744,977,1,1,9065.1025
1049,694,1,1,4388.26
489,301,1,0,3050.899166666667
722,1372,1,0,7714.434499999999
597,748,1,1,5241.157083333332
296,486,1,0,4687.73
623,850,1,1,7231.7480000000005
579,756,1,0,6397.245833333333
512,1468,1,0,5965.9
355,1077,1,0,7920.65
620,717,1,0,8143.25
403,710,1,0,6841.022
276,337,1,0,2981.2484999999997
519,453,1,0,3846.567833333333
1015,0,0,0,0.0
663,394,1,0,2987.59
475,807,1,0,4724.913333333333
398,517,1,0,4480.806
1005,787,1,0,4965.354309523809
98,438,1,0,4865.453166666666
1055,935,1,1,7586.22
722,1654,1,1,10819.361666666666
1009,464,1,0,4667.677
533,900,1,1,9258.801666666668
776,0,0,0,0.0
796,612,1,0,6101.095
1081,0,0,0,0.0
391,705,1,1,6549.32
733,3540,1,0,14812.39583333333
878,885,1,1,10291.075499999999
607,0,0,0,0.0
807,838,1,0,7424.915
244,530,1,0,4803.4383333333335
874,549,1,0,4848.635666666667
90,956,1,0,7125.3975
885,690,1,1,5331.04
461,344,1,0,2919.748666666667
700,284,1,0,2471.358888888889
902,0,0,0,0.0
182,387,1,0,4486.4839999999995
815,641,1,0,6527.946999999999
125,1217,1,0,8512.48
882,883,1,1,7541.257999999999
799,810,1,1,8777.4
734,298,1,0,3201.8393333333333
468,633,1,0,4954.913333333334
61,616,1,1,6048.67
591,553,1,0,6577.663333333333
202,339,1,0,3778.884333333333
840,1204,1,0,8320.483
158,497,1,1,7997.743516594517
1047,520,1,1,5048.478666666668
366,593,1,1,6262.511166666667
923,539,1,0,4988.094999999999
180,908,1,1,8387.113333333333
468,0,0,0,0.0
294,735,1,0,4832.8795
464,1672,1,1,13589.84
912,635,1,1,4871.585999999999
843,983,1,1,8264.21
182,552,1,0,4553.38
376,1095,1,0,9430.196666666667
906,1303,1,1,10804.72
1097,2456,1,1,10106.55
535,1024,1,1,9123.205
518,460,1,1,5890.164666666666
506,879,1,1,8939.498333333333
74,1102,1,1,8977.637809523807
193,661,1,0,3779.8219999999997
376,0,0,0,0.0
442,440,1,1,5057.926428571429
245,964,1,0,8941.041666666668
262,3092,1,1,20527.104142857144
995,749,1,0,8341.753
605,357,1,0,4128.106666666667
876,1119,1,0,8614.275
344,1010,1,0,6231.846595238095
570,738,1,1,5692.816428571428
308,945,1,1,9628.722166666666
936,913,1,0,6666.855
135,440,1,1,5236.287499999999
253,810,1,1,7450.7119999999995
1070,1037,1,0,7343.79
719,0,0,0,0.0
834,631,1,0,5216.892785714287
202,527,1,1,6463.669873015875
480,372,1,0,2919.0365
798,952,1,1,8135.690333333331
997,421,1,0,4760.9366666666665
233,1016,1,0,8682.368499999999
455,439,1,1,7237.938238095238
19,823,1,1,9771.685
823,673,1,0,6912.858214285715
474,770,1,0,7586.67
458,601,1,1,7166.11
649,0,0,0,0.0
248,995,1,1,7678.339333333333
260,811,1,1,5970.854999999999
776,0,0,0,0.0
870,0,0,0,0.0
931,458,1,0,3609.756833333333
870,834,1,1,6651.516666666666
922,0,0,0,0.0
